#	time	Reference	Challenge	m1	m2	count	scoreblob	scorecolor	sc1(alignment)
86	14.00	Image_2366.jpg	colorTag_87.jpg	80	1111	0	0.0	0.00030902777777774837
87	16.62	Image_2366.jpg	colorTag_88.jpg	80	1024	0	0.0	0.00034288194444442865
88	16.19	Image_2366.jpg	colorTag_89.jpg	80	1127	0	0.0	0.0007925347222221824
89	17.31	Image_2366.jpg	colorTag_9.jpg	80	1991	0	0.0	0.0010869791666666684
90	28.22	Image_2366.jpg	colorTag_90.jpg	80	1125	0	0.0	0.00041545138888887667
91	16.51	Image_2366.jpg	colorTag_91.jpg	80	640	0	0.0	0.00041371527777778194
92	15.18	Image_2366.jpg	colorTag_92.jpg	80	902	0	0.0	0.0002173611111111473
93	15.47	Image_2366.jpg	colorTag_93.jpg	80	145	0	0.0	0.0004756944444443967
94	13.90	Image_2366.jpg	colorTag_94.jpg	80	986	0	0.0	0.000754687499999962
95	16.66	Image_2366.jpg	colorTag_95.jpg	80	2213	0	0.0	0.00034809027777782386
96	25.82	Image_2366.jpg	colorTag_96.jpg	80	122	0	0.0	0.0003199652777777784
97	14.25	Image_2366.jpg	colorTag_97.jpg	80	671	0	0.0	0.0006562500000000249
98	15.09	Image_2366.jpg	colorTag_98.jpg	80	700	0	0.0	0.0005282986111111443
99	15.08	Image_2366.jpg	colorTag_99.jpg	80	115	0	0.0	0.0006131944444444093
100	14.14	Image_618.jpg	colorTag_0.jpg	188	1595	0	0.0	0.0226539930555556
1	18.29	Image_618.jpg	colorTag_1.jpg	188	499	0	0.0	0.029188194444444426
2	15.01	Image_618.jpg	colorTag_10.jpg	188	1201	0	0.0	0.009584027777777782
3	18.39	Image_618.jpg	colorTag_11.jpg	188	1384	1	0.0	0.033502951388888924
4	24.10	Image_618.jpg	colorTag_12.jpg	188	398	0	0.0	0.03463055555555561
5	14.53	Image_618.jpg	colorTag_13.jpg	188	1335	0	0.0	0.012233680555555515
6	17.21	Image_618.jpg	colorTag_14.jpg	188	1991	0	0.0	0.037113541666666694
7	21.41	Image_618.jpg	colorTag_15.jpg	188	780	0	0.0	0.0028260416666666677
8	15.85	Image_618.jpg	colorTag_16.jpg	188	28	0	0.0	0.037440104166666655
9	14.01	Image_618.jpg	colorTag_17.jpg	188	924	0	0.0	0.008685590277777822
10	16.83	Image_618.jpg	colorTag_18.jpg	188	16	0	0.0	0.0005734375000000513
11	13.92	Image_618.jpg	colorTag_19.jpg	188	773	1	0.0	0.028229340277777792
12	15.71	Image_618.jpg	colorTag_2.jpg	188	3825	1	0.0	0.02082430555555559
13	39.05	Image_618.jpg	colorTag_20.jpg	188	1515	0	0.0	0.03496718750000005
14	18.90	Image_618.jpg	colorTag_21.jpg	188	101	0	0.0	0.023810590277777766
15	14.37	Image_618.jpg	colorTag_22.jpg	188	1794	2	0.0	0.03133871527777776
16	19.87	Image_618.jpg	colorTag_23.jpg	188	320	0	0.0	0.02900920138888885
17	14.46	Image_618.jpg	colorTag_24.jpg	188	987	0	0.0	0.006003298611111152
18	15.90	Image_618.jpg	colorTag_25.jpg	188	563	0	0.0	0.03128836805555557
19	14.96	Image_618.jpg	colorTag_26.jpg	188	1260	3	0.0027624309392265192	0.01460069444444445
20	18.82	Image_618.jpg	colorTag_27.jpg	188	47	0	0.0	0.029240277777777823
21	14.08	Image_618.jpg	colorTag_28.jpg	188	1351	0	0.0	0.013119965277777812
22	19.16	Image_618.jpg	colorTag_29.jpg	188	203	0	0.0	0.02669374999999996
23	14.39	Image_618.jpg	colorTag_3.jpg	188	443	0	0.0	0.02053472222222219
24	15.11	Image_618.jpg	colorTag_30.jpg	188	1495	1	0.0011883541295306002	0.014399999999999968
25	19.43	Image_618.jpg	colorTag_31.jpg	188	2386	0	0.0	0.025656076388888893
26	28.48	Image_618.jpg	colorTag_32.jpg	188	3652	0	0.0	0.018841666666666645
27	50.14	Image_618.jpg	colorTag_33.jpg	188	3423	2	0.0	0.028069270833333326
28	45.09	Image_618.jpg	colorTag_34.jpg	188	1665	0	0.0	0.02602170138888893
29	22.22	Image_618.jpg	colorTag_35.jpg	188	936	0	0.0	0.010073437500000004
30	16.72	Image_618.jpg	colorTag_36.jpg	188	1690	2	0.0010649627263045794	0.03382690972222224
31	18.94	Image_618.jpg	colorTag_37.jpg	188	710	0	0.0	0.0027949652777777834
32	15.37	Image_618.jpg	colorTag_38.jpg	188	876	0	0.0	0.0279404513888889
33	15.89	Image_618.jpg	colorTag_39.jpg	188	859	1	0.0	0.011740798611111103
34	15.65	Image_618.jpg	colorTag_4.jpg	188	551	0	0.0	0.0337477430555555
35	15.08	Image_618.jpg	colorTag_40.jpg	188	936	0	0.0	0.0039038194444444008
36	16.63	Image_618.jpg	colorTag_41.jpg	188	1557	0	0.0	0.026554166666666656
37	19.81	Image_618.jpg	colorTag_42.jpg	188	435	0	0.0	0.03217065972222222
38	14.83	Image_618.jpg	colorTag_43.jpg	188	988	1	0.0	0.01990711805555556
39	16.75	Image_618.jpg	colorTag_44.jpg	188	331	0	0.0	0.027549999999999963
40	14.57	Image_618.jpg	colorTag_45.jpg	188	1201	1	0.0	0.031218923611111116
41	17.68	Image_618.jpg	colorTag_46.jpg	188	910	0	0.0	0.03421388888888888
42	15.83	Image_618.jpg	colorTag_47.jpg	188	699	0	0.0	0.011232291666666616
43	15.28	Image_618.jpg	colorTag_48.jpg	188	525	0	0.0	0.024076388888888856
44	14.79	Image_618.jpg	colorTag_49.jpg	188	859	0	0.0	0.024161111111111078
45	16.14	Image_618.jpg	colorTag_5.jpg	188	2348	0	0.0	0.026280208333333333
46	25.27	Image_618.jpg	colorTag_50.jpg	188	963	1	0.0017376194613379669	0.03934565972222226
47	16.33	Image_618.jpg	colorTag_51.jpg	188	969	0	0.0	0.03360590277777775
48	16.12	Image_618.jpg	colorTag_52.jpg	188	856	0	0.0	0.037654166666666655
49	16.19	Image_618.jpg	colorTag_53.jpg	188	721	0	0.0	0.03838940972222227
50	15.68	Image_618.jpg	colorTag_54.jpg	188	396	1	0.0	0.02260677083333329
51	14.85	Image_618.jpg	colorTag_55.jpg	188	0	0	0.0	0.040566840277777794
52	14.09	Image_618.jpg	colorTag_56.jpg	188	272	0	0.0	0.020895312499999985
53	14.38	Image_618.jpg	colorTag_57.jpg	188	1965	0	0.0	0.026657291666666638
54	28.62	Image_618.jpg	colorTag_58.jpg	188	2924	1	0.0	0.03436475694444441
55	36.50	Image_618.jpg	colorTag_59.jpg	188	1371	0	0.0	0.030832465277777832
56	20.61	Image_618.jpg	colorTag_6.jpg	188	1466	1	0.0	0.020554687500000002
57	18.66	Image_618.jpg	colorTag_60.jpg	188	1221	0	0.0	0.031365277777777756
58	18.55	Image_618.jpg	colorTag_61.jpg	188	514	1	0.0	0.024215277777777766
59	14.84	Image_618.jpg	colorTag_62.jpg	188	1069	1	0.0	0.016404340277777818
60	17.79	Image_618.jpg	colorTag_63.jpg	188	3804	0	0.0	0.01885885416666666
61	53.09	Image_618.jpg	colorTag_64.jpg	188	279	0	0.0	0.023995833333333327
62	14.40	Image_618.jpg	colorTag_65.jpg	188	995	2	0.0	0.026706423611111085
63	16.56	Image_618.jpg	colorTag_66.jpg	188	282	0	0.0	0.02840989583333331
64	14.45	Image_618.jpg	colorTag_67.jpg	188	1028	0	0.0	0.031011284722222254
65	17.78	Image_618.jpg	colorTag_68.jpg	188	1279	0	0.0	0.02014791666666671
66	20.82	Image_618.jpg	colorTag_69.jpg	188	2659	1	0.0	0.02314687500000001
67	43.80	Image_618.jpg	colorTag_7.jpg	188	818	1	0.0	0.024019618055555525
68	15.75	Image_618.jpg	colorTag_70.jpg	188	889	0	0.0	0.030335937499999965
69	15.58	Image_618.jpg	colorTag_71.jpg	188	1044	0	0.0	0.026431770833333368
70	17.61	Image_618.jpg	colorTag_72.jpg	188	2552	1	0.0	0.03219809027777776
71	28.43	Image_618.jpg	colorTag_73.jpg	188	921	0	0.0	0.0245539930555555
72	15.94	Image_618.jpg	colorTag_74.jpg	188	593	0	0.0	0.038924305555555594
73	16.31	Image_618.jpg	colorTag_75.jpg	188	235	0	0.0	0.009632465277777724
74	14.46	Image_618.jpg	colorTag_76.jpg	188	470	0	0.0	0.03195885416666666
75	14.86	Image_618.jpg	colorTag_77.jpg	188	2304	0	0.0	0.029184722222222237
76	25.30	Image_618.jpg	colorTag_78.jpg	188	1516	0	0.0	0.026004166666666717
77	18.43	Image_618.jpg	colorTag_79.jpg	188	18	0	0.0	0.0011798611111111246
78	13.80	Image_618.jpg	colorTag_8.jpg	188	1474	0	0.0	0.016988888888888942
79	20.40	Image_618.jpg	colorTag_80.jpg	188	391	0	0.0	0.018865451388888843
80	14.52	Image_618.jpg	colorTag_81.jpg	188	999	1	0.0	0.009393576388888936
81	16.56	Image_618.jpg	colorTag_82.jpg	188	384	0	0.0	0.02534826388888889
82	14.52	Image_618.jpg	colorTag_83.jpg	188	2831	0	0.0	0.019138368055555577
83	36.16	Image_618.jpg	colorTag_84.jpg	188	2372	1	0.0	0.02174218750000001
84	33.33	Image_618.jpg	colorTag_85.jpg	188	1857	0	0.0	0.03722152777777776
85	26.25	Image_618.jpg	colorTag_86.jpg	188	10	0	0.0	0.03999027777777775
86	14.13	Image_618.jpg	colorTag_87.jpg	188	1276	0	0.0	0.030882291666666672
87	17.23	Image_618.jpg	colorTag_88.jpg	188	1363	0	0.0	0.022548437500000018
88	19.30	Image_618.jpg	colorTag_89.jpg	188	1653	0	0.0	0.031006770833333364
89	20.68	Image_618.jpg	colorTag_9.jpg	188	322	0	0.0	0.036363541666666666
90	14.68	Image_618.jpg	colorTag_90.jpg	188	1671	0	0.0	0.011045138888888917
91	20.12	Image_618.jpg	colorTag_91.jpg	188	747	0	0.0	0.013611284722222172
92	15.71	Image_618.jpg	colorTag_92.jpg	188	1620	0	0.0	0.02720642361111114
93	19.58	Image_618.jpg	colorTag_93.jpg	188	3528	1	0.0005382131324004305	0.026068749999999974
94	38.42	Image_618.jpg	colorTag_94.jpg	188	921	1	0.0018034265103697023	0.022472743055555577
95	17.18	Image_618.jpg	colorTag_95.jpg	188	683	0	0.0	0.03249236111111109
96	15.33	Image_618.jpg	colorTag_96.jpg	188	1337	0	0.0	0.013977430555555559
97	19.47	Image_618.jpg	colorTag_97.jpg	188	2032	0	0.0	0.012949479166666666
98	23.57	Image_618.jpg	colorTag_98.jpg	188	965	0	0.0	0.0026756944444444875
99	17.46	Image_618.jpg	colorTag_99.jpg	188	552	0	0.0	0.03642604166666663
100	15.10	Image_852.jpg	colorTag_0.jpg	39	2203	0	0.0	0.004840451388888889
1	22.35	Image_852.jpg	colorTag_1.jpg	39	2500	0	0.0	0.012212152777777763
2	31.31	Image_852.jpg	colorTag_10.jpg	39	1734	0	0.0	0.015334375000000011
3	22.87	Image_852.jpg	colorTag_11.jpg	39	3854	0	0.0	0.009009201388888943
4	47.51	Image_852.jpg	colorTag_12.jpg	39	1051	0	0.0	0.0019034722222222022
5	15.91	Image_852.jpg	colorTag_13.jpg	39	754	0	0.0	0.01333940972222225
6	14.75	Image_852.jpg	colorTag_14.jpg	39	506	0	0.0	0.010255208333333377
7	14.62	Image_852.jpg	colorTag_15.jpg	39	434	0	0.0	0.01222847222222223
8	14.17	Image_852.jpg	colorTag_16.jpg	39	0	0	0.0	0.018162847222222167
9	13.94	Image_852.jpg	colorTag_17.jpg	39	1598	1	0.0	0.004975520833333302
10	19.83	Image_852.jpg	colorTag_18.jpg	39	1539	0	0.0	0.008157465277777831
11	17.07	Image_852.jpg	colorTag_19.jpg	39	3557	0	0.0	0.012286111111111109
12	49.11	Image_852.jpg	colorTag_2.jpg	39	2684	1	0.0	0.010018923611111119
13	21.02	Image_852.jpg	colorTag_20.jpg	39	1079	0	0.0	0.00906927083333331
14	15.24	Image_852.jpg	colorTag_21.jpg	39	1377	0	0.0	0.010549999999999948
15	16.72	Image_852.jpg	colorTag_22.jpg	39	492	0	0.0	0.013419444444444428
16	14.42	Image_852.jpg	colorTag_23.jpg	39	754	0	0.0	0.007034201388888883
17	15.42	Image_852.jpg	colorTag_24.jpg	39	855	0	0.0	0.008597743055555607
18	15.51	Image_852.jpg	colorTag_25.jpg	39	851	0	0.0	0.016932812500000005
19	14.74	Image_852.jpg	colorTag_26.jpg	39	933	0	0.0	0.01668559027777783
20	14.89	Image_852.jpg	colorTag_27.jpg	39	224	0	0.0	0.015436111111111095
21	14.80	Image_852.jpg	colorTag_28.jpg	39	794	0	0.0	0.003675868055555531
22	15.06	Image_852.jpg	colorTag_29.jpg	39	892	0	0.0	0.010327430555555517
23	15.36	Image_852.jpg	colorTag_3.jpg	39	814	0	0.0	0.007832638888888854
24	15.60	Image_852.jpg	colorTag_30.jpg	39	429	0	0.0	0.0099104166666667
25	14.35	Image_852.jpg	colorTag_31.jpg	39	1477	0	0.0	0.016064236111111074
26	19.50	Image_852.jpg	colorTag_32.jpg	39	2627	0	0.0	0.0152213541666667
27	28.06	Image_852.jpg	colorTag_33.jpg	39	455	0	0.0	0.0013536458333333057
28	14.39	Image_852.jpg	colorTag_34.jpg	39	1857	0	0.0	0.015309895833333309
29	18.19	Image_852.jpg	colorTag_35.jpg	39	465	0	0.0	0.014544618055555514
30	14.42	Image_852.jpg	colorTag_36.jpg	39	586	0	0.0	0.012339756944444447
31	14.46	Image_852.jpg	colorTag_37.jpg	39	1593	0	0.0	0.01296059027777774
32	18.87	Image_852.jpg	colorTag_38.jpg	39	1824	0	0.0	0.009012152777777782
33	21.59	Image_852.jpg	colorTag_39.jpg	39	1100	0	0.0	0.0072750000000000314
34	16.59	Image_852.jpg	colorTag_4.jpg	39	144	0	0.0	0.005073090277777803
35	14.39	Image_852.jpg	colorTag_40.jpg	39	875	0	0.0	0.01783645833333336
36	15.86	Image_852.jpg	colorTag_41.jpg	39	1305	0	0.0	0.0075282986111111505
37	20.53	Image_852.jpg	colorTag_42.jpg	39	1684	0	0.0	0.009790798611111096
38	20.42	Image_852.jpg	colorTag_43.jpg	39	1028	0	0.0	0.013705902777777723
39	15.99	Image_852.jpg	colorTag_44.jpg	39	405	0	0.0	0.009419618055555579
40	14.44	Image_852.jpg	colorTag_45.jpg	39	74	0	0.0	0.018615104166666674
41	14.20	Image_852.jpg	colorTag_46.jpg	39	399	0	0.0	0.016719618055555552
42	14.46	Image_852.jpg	colorTag_47.jpg	39	936	0	0.0	0.012516493055555578
43	15.77	Image_852.jpg	colorTag_48.jpg	39	601	0	0.0	0.004523437499999949
44	14.83	Image_852.jpg	colorTag_49.jpg	39	2002	0	0.0	0.00794340277777783
45	19.42	Image_852.jpg	colorTag_5.jpg	39	15	0	0.0	0.01723125000000003
46	14.07	Image_852.jpg	colorTag_50.jpg	39	2163	0	0.0	0.009767534722222249
47	19.31	Image_852.jpg	colorTag_51.jpg	39	312	0	0.0	0.014361631944444397
48	14.26	Image_852.jpg	colorTag_52.jpg	39	1383	0	0.0	0.015023090277777817
49	20.03	Image_852.jpg	colorTag_53.jpg	39	630	0	0.0	0.011299479166666626
50	14.65	Image_852.jpg	colorTag_54.jpg	39	591	0	0.0	0.012561284722222177
51	14.51	Image_852.jpg	colorTag_55.jpg	39	714	0	0.0	0.012598611111111158
52	14.78	Image_852.jpg	colorTag_56.jpg	39	757	0	0.0	0.012847048611111078
53	14.77	Image_852.jpg	colorTag_57.jpg	39	478	0	0.0	0.010755381944444475
54	14.22	Image_852.jpg	colorTag_58.jpg	39	2193	0	0.0	0.013050868055555553
55	21.32	Image_852.jpg	colorTag_59.jpg	39	235	0	0.0	0.0010454861111111047
56	14.13	Image_852.jpg	colorTag_6.jpg	39	3171	0	0.0	0.006626909722222241
57	27.25	Image_852.jpg	colorTag_60.jpg	39	304	0	0.0	0.0011319444444444215
58	13.96	Image_852.jpg	colorTag_61.jpg	39	572	0	0.0	0.01006475694444442
59	14.44	Image_852.jpg	colorTag_62.jpg	39	2403	0	0.0	0.007428645833333358
60	22.36	Image_852.jpg	colorTag_63.jpg	39	533	0	0.0	0.002354340277777811
61	14.30	Image_852.jpg	colorTag_64.jpg	39	94	0	0.0	0.009688715277777815
62	14.00	Image_852.jpg	colorTag_65.jpg	39	565	0	0.0	0.004515798611111066
63	14.81	Image_852.jpg	colorTag_66.jpg	39	1390	0	0.0	0.0023170138888889413
64	19.28	Image_852.jpg	colorTag_67.jpg	39	919	0	0.0	0.01331701388888884
65	15.44	Image_852.jpg	colorTag_68.jpg	39	2847	0	0.0	0.01115034722222219
66	27.10	Image_852.jpg	colorTag_69.jpg	39	679	0	0.0	0.012307291666666664
67	14.90	Image_852.jpg	colorTag_7.jpg	39	568	0	0.0	0.013797743055555589
68	14.75	Image_852.jpg	colorTag_70.jpg	39	611	0	0.0	0.009115798611111114
69	14.68	Image_852.jpg	colorTag_71.jpg	39	942	0	0.0	0.006390624999999983
70	16.04	Image_852.jpg	colorTag_72.jpg	39	907	0	0.0	0.012805555555555515
71	15.03	Image_852.jpg	colorTag_73.jpg	39	553	0	0.0	0.00401128472222223
72	14.52	Image_852.jpg	colorTag_74.jpg	39	1733	0	0.0	0.01670503472222218
73	18.61	Image_852.jpg	colorTag_75.jpg	39	1716	0	0.0	0.005587326388888925
74	19.17	Image_852.jpg	colorTag_76.jpg	39	514	0	0.0	0.0015184027777778164
75	14.58	Image_852.jpg	colorTag_77.jpg	39	2717	0	0.0	0.010184895833333374
76	27.92	Image_852.jpg	colorTag_78.jpg	39	2017	0	0.0	0.0128376736111111
77	19.77	Image_852.jpg	colorTag_79.jpg	39	1089	0	0.0	0.014636111111111072
78	17.00	Image_852.jpg	colorTag_8.jpg	39	1752	0	0.0	0.016297048611111142
79	21.73	Image_852.jpg	colorTag_80.jpg	39	0	0	0.0	0.019228993055555588
80	14.04	Image_852.jpg	colorTag_81.jpg	39	87	0	0.0	0.002019097222222266
81	15.87	Image_852.jpg	colorTag_82.jpg	39	179	0	0.0	0.015632638888888883
82	14.13	Image_852.jpg	colorTag_83.jpg	39	639	0	0.0	0.00766614583333336
83	15.00	Image_852.jpg	colorTag_84.jpg	39	799	0	0.0	0.013669097222222204
84	15.05	Image_852.jpg	colorTag_85.jpg	39	1307	0	0.0	0.016612326388888876
85	16.82	Image_852.jpg	colorTag_86.jpg	39	3579	1	0.0	0.009956597222222197
86	40.20	Image_852.jpg	colorTag_87.jpg	39	1683	0	0.0	0.014711979166666667
87	17.38	Image_852.jpg	colorTag_88.jpg	39	170	0	0.0	0.0006776041666666233
88	14.01	Image_852.jpg	colorTag_89.jpg	39	1834	0	0.0	0.013423437499999968
89	20.23	Image_852.jpg	colorTag_9.jpg	39	1689	0	0.0	0.007334722222222201
90	18.36	Image_852.jpg	colorTag_90.jpg	39	846	0	0.0	0.011208680555555572
91	15.20	Image_852.jpg	colorTag_91.jpg	39	537	0	0.0	0.016386631944444452
92	14.51	Image_852.jpg	colorTag_92.jpg	39	965	0	0.0	0.016673958333333294
93	15.07	Image_852.jpg	colorTag_93.jpg	39	480	0	0.0	0.014401215277777824
94	14.41	Image_852.jpg	colorTag_94.jpg	39	1144	0	0.0	0.013640798611111116
95	15.05	Image_852.jpg	colorTag_95.jpg	39	1065	0	0.0	0.011057986111111084
96	16.15	Image_852.jpg	colorTag_96.jpg	39	804	1	0.0	0.012718923611111155
97	15.31	Image_852.jpg	colorTag_97.jpg	39	436	0	0.0	0.014204513888888881
98	14.22	Image_852.jpg	colorTag_98.jpg	39	1954	1	0.0	0.01398645833333334
99	20.34	Image_852.jpg	colorTag_99.jpg	39	2409	0	0.0	0.012826041666666677
100	25.61	Image_972.jpg	colorTag_0.jpg	121	2056	0	0.0	0.025521875000000027
1	19.61	Image_972.jpg	colorTag_1.jpg	121	1410	0	0.0	0.02829496527777775
2	16.55	Image_972.jpg	colorTag_10.jpg	121	507	0	0.0	0.04501336805555556
3	14.62	Image_972.jpg	colorTag_11.jpg	121	668	0	0.0	0.030223437500000006
4	14.88	Image_972.jpg	colorTag_12.jpg	121	62	0	0.0	0.0022376736111111573
5	13.96	Image_972.jpg	colorTag_13.jpg	121	170	0	0.0	0.024161805555555582
6	14.27	Image_972.jpg	colorTag_14.jpg	121	1230	0	0.0	0.02806753472222223
7	17.48	Image_972.jpg	colorTag_15.jpg	121	2961	0	0.0	0.014544444444444471
8	38.65	Image_972.jpg	colorTag_16.jpg	121	914	1	0.0	0.021926736111111067
9	15.36	Image_972.jpg	colorTag_17.jpg	121	3222	0	0.0	0.03255052083333332
10	30.45	Image_972.jpg	colorTag_18.jpg	121	675	0	0.0	0.036259548611111136
11	15.09	Image_972.jpg	colorTag_19.jpg	121	1247	0	0.0	0.042096527777777726
12	17.09	Image_972.jpg	colorTag_2.jpg	121	2061	0	0.0	0.0044562500000000504
13	23.62	Image_972.jpg	colorTag_20.jpg	121	691	0	0.0	0.04133281249999998
14	14.75	Image_972.jpg	colorTag_21.jpg	121	543	0	0.0	0.01635121527777783
15	14.75	Image_972.jpg	colorTag_22.jpg	121	378	0	0.0	0.03851041666666666
16	15.24	Image_972.jpg	colorTag_23.jpg	121	1030	0	0.0	0.04221527777777778
17	19.68	Image_972.jpg	colorTag_24.jpg	121	1841	0	0.0	0.038438541666666715
18	22.28	Image_972.jpg	colorTag_25.jpg	121	1281	0	0.0	0.028342534722222257
19	17.15	Image_972.jpg	colorTag_26.jpg	121	898	0	0.0	0.02890763888888892
20	15.55	Image_972.jpg	colorTag_27.jpg	121	1006	0	0.0	0.03206475694444444
21	17.76	Image_972.jpg	colorTag_28.jpg	121	1990	1	0.0009474182851729038	0.021102256944444453
22	22.78	Image_972.jpg	colorTag_29.jpg	121	1230	0	0.0	0.04180868055555553
23	17.04	Image_972.jpg	colorTag_3.jpg	121	1146	1	0.0	0.018235243055555572
24	15.89	Image_972.jpg	colorTag_30.jpg	121	2204	1	0.0008602150537634409	0.026609201388888892
25	24.78	Image_972.jpg	colorTag_31.jpg	121	0	0	0.0	0.046015625000000004
26	14.08	Image_972.jpg	colorTag_32.jpg	121	286	0	0.0	0.004511458333333329
27	14.55	Image_972.jpg	colorTag_33.jpg	121	1110	1	0.0016246953696181965	0.03448489583333336
28	15.89	Image_972.jpg	colorTag_34.jpg	121	517	0	0.0	0.018779513888888877
29	14.67	Image_972.jpg	colorTag_35.jpg	121	1084	0	0.0	0.03953871527777775
30	16.34	Image_972.jpg	colorTag_36.jpg	121	1558	0	0.0	0.0453055555555556
31	18.79	Image_972.jpg	colorTag_37.jpg	121	1283	0	0.0	0.03216041666666669
32	17.97	Image_972.jpg	colorTag_38.jpg	121	1311	0	0.0	0.032571701388888874
33	17.82	Image_972.jpg	colorTag_39.jpg	121	305	0	0.0	0.04208177083333331
34	14.77	Image_972.jpg	colorTag_4.jpg	121	23	0	0.0	0.014673437500000053
35	14.23	Image_972.jpg	colorTag_40.jpg	121	760	0	0.0	0.036445138888888895
36	15.34	Image_972.jpg	colorTag_41.jpg	121	2092	0	0.0	0.03492621527777773
37	22.75	Image_972.jpg	colorTag_42.jpg	121	1235	2	0.0	0.03294027777777775
38	17.27	Image_972.jpg	colorTag_43.jpg	121	0	0	0.0	0.04160746527777781
39	14.11	Image_972.jpg	colorTag_44.jpg	121	340	0	0.0	0.03960659722222226
40	14.45	Image_972.jpg	colorTag_45.jpg	121	1553	1	0.0011947431302270011	0.0105539930555556
41	18.04	Image_972.jpg	colorTag_46.jpg	121	797	0	0.0	0.03722343750000001
42	15.73	Image_972.jpg	colorTag_47.jpg	121	498	0	0.0	0.005306076388888914
43	14.75	Image_972.jpg	colorTag_48.jpg	121	1434	0	0.0	0.03674861111111116
44	17.27	Image_972.jpg	colorTag_49.jpg	121	2997	0	0.0	0.0255329861111111
45	35.59	Image_972.jpg	colorTag_5.jpg	121	416	0	0.0	0.04307829861111112
46	14.46	Image_972.jpg	colorTag_50.jpg	121	94	0	0.0	0.003302430555555569
47	14.22	Image_972.jpg	colorTag_51.jpg	121	385	0	0.0	0.03801510416666665
48	14.66	Image_972.jpg	colorTag_52.jpg	121	1352	0	0.0	0.0331076388888889
49	18.21	Image_972.jpg	colorTag_53.jpg	121	765	0	0.0	0.008348263888888874
50	15.27	Image_972.jpg	colorTag_54.jpg	121	996	0	0.0	0.032224305555555555
51	15.57	Image_972.jpg	colorTag_55.jpg	121	1463	1	0.0	0.03522187499999996
52	21.19	Image_972.jpg	colorTag_56.jpg	121	395	0	0.0	0.02800815972222226
53	16.02	Image_972.jpg	colorTag_57.jpg	121	1725	0	0.0	0.03603715277777775
54	22.56	Image_972.jpg	colorTag_58.jpg	121	302	0	0.0	0.0010222222222222577
55	14.48	Image_972.jpg	colorTag_59.jpg	121	640	0	0.0	0.0363493055555556
56	14.73	Image_972.jpg	colorTag_6.jpg	121	332	0	0.0	0.03973628472222224
57	14.18	Image_972.jpg	colorTag_60.jpg	121	1187	0	0.0	0.03704114583333329
58	17.25	Image_972.jpg	colorTag_61.jpg	121	247	0	0.0	0.0030467013888888506
59	14.31	Image_972.jpg	colorTag_62.jpg	121	2590	0	0.0	0.01293819444444444
60	29.66	Image_972.jpg	colorTag_63.jpg	121	1160	1	0.00156128024980484	0.026468055555555536
61	16.12	Image_972.jpg	colorTag_64.jpg	121	1406	1	0.0013097576948264572	0.026793402777777753
62	17.09	Image_972.jpg	colorTag_65.jpg	121	3886	1	0.0004991265285749938	0.028898090277777788
63	38.86	Image_972.jpg	colorTag_66.jpg	121	955	0	0.0	0.013152430555555594
64	16.12	Image_972.jpg	colorTag_67.jpg	121	455	0	0.0	0.031047743055555577
65	14.53	Image_972.jpg	colorTag_68.jpg	121	697	0	0.0	0.02214843749999995
66	15.14	Image_972.jpg	colorTag_69.jpg	121	1730	0	0.0	0.02081388888888891
67	21.65	Image_972.jpg	colorTag_7.jpg	121	257	0	0.0	0.0035562500000000385
68	15.16	Image_972.jpg	colorTag_70.jpg	121	128	0	0.0	0.023130555555555543
69	14.25	Image_972.jpg	colorTag_71.jpg	121	781	0	0.0	0.029635243055555538
70	15.63	Image_972.jpg	colorTag_72.jpg	121	1002	0	0.0	0.03549982638888893
71	15.81	Image_972.jpg	colorTag_73.jpg	121	844	1	0.0	0.014980555555555553
72	15.48	Image_972.jpg	colorTag_74.jpg	121	895	1	0.0	0.02034548611111109
73	15.20	Image_972.jpg	colorTag_75.jpg	121	618	0	0.0	0.028141319444444424
74	14.97	Image_972.jpg	colorTag_76.jpg	121	1110	0	0.0	0.04065364583333331
75	16.43	Image_972.jpg	colorTag_77.jpg	121	2563	0	0.0	0.027053298611111165
76	28.49	Image_972.jpg	colorTag_78.jpg	121	1484	0	0.0	0.006688541666666659
77	20.67	Image_972.jpg	colorTag_79.jpg	121	639	0	0.0	0.04225746527777774
78	14.77	Image_972.jpg	colorTag_8.jpg	121	925	0	0.0	0.02330416666666668
79	15.50	Image_972.jpg	colorTag_80.jpg	121	546	0	0.0	0.029338888888888914
80	14.55	Image_972.jpg	colorTag_81.jpg	121	2844	0	0.0	0.02853628472222225
81	38.39	Image_972.jpg	colorTag_82.jpg	121	792	0	0.0	0.025681597222222186
82	14.82	Image_972.jpg	colorTag_83.jpg	121	885	0	0.0	0.04351666666666665
83	15.20	Image_972.jpg	colorTag_84.jpg	121	2636	0	0.0	0.02534027777777781
84	27.71	Image_972.jpg	colorTag_85.jpg	121	981	2	0.0018148820326678765	0.03699947916666668
85	16.29	Image_972.jpg	colorTag_86.jpg	121	2330	0	0.0	0.025767534722222263
86	21.53	Image_972.jpg	colorTag_87.jpg	121	3305	1	0.0	0.015526388888888909
87	38.84	Image_972.jpg	colorTag_88.jpg	121	816	1	0.0	0.014963368055555537
88	15.80	Image_972.jpg	colorTag_89.jpg	121	619	1	0.0	0.0199100694444444
89	15.20	Image_972.jpg	colorTag_9.jpg	121	2935	0	0.0	0.03200347222222222
